2 2
2 10
4 2
5 3
5 9
5 14
6 8
8 14
9 8
9 16
10 4
10 13
11 13
12 9
12 10
12 19
13 7
13 11
13 12
17 17
21 5
21 19
23 15
25 6
25 16
27 7
27 15
27 17
28 18
29 1
29 6
29 8
30 2
30 15
31 1
31 2
33 13
33 14
34 2
34 18
35 7
35 9
35 10
35 18
35 19
36 1
38 16
39 6
40 6
40 15
41 3
42 15
42 18
44 7
45 18
47 5
47 6
47 17
50 17
50 18
51 7
53 17
54 18
55 10
56 6
56 17
57 8
59 10
59 17
60 1
61 3
61 12
62 6
62 9
63 4
63 16
64 8
64 13
66 3
66 18
66 19
67 3
69 10
71 15
73 1
73 10
74 8
77 3
77 8
77 9
78 18
78 19
79 2
79 17
81 3
82 2
82 11
