1 7
1 2
1 19
1 13
1 23
1 4
1 6
1 12
1 17
1 21
1 8
1 16
1 11
1 14
1 5
1 1
1 25
1 3
1 9
1 20
1 22
1 18
1 24
1 15
1 10
2 21
2 22
2 11
2 17
2 23
2 8
2 3
2 2
2 1
2 14
2 10
2 6
2 5
2 9
2 16
2 4
2 7
2 18
2 24
2 20
2 19
2 13
2 25
2 12
2 15
3 8
3 20
3 14
3 17
3 24
3 16
3 1
3 4
3 10
3 3
3 22
3 12
3 5
3 19
3 18
3 2
3 21
3 6
3 23
3 11
3 7
3 13
3 9
3 25
3 15
4 12
4 7
4 18
4 1
4 16
4 25
4 14
4 23
4 22
4 15
4 2
4 5
4 9
4 6
4 10
4 8
4 24
4 19
4 3
4 20
4 13
4 21
4 17
4 4
4 11
5 4
5 17
5 15
5 7
5 8
5 2
5 12
5 10
5 23
5 1
5 6
5 16
5 21
5 24
5 20
5 13
5 5
5 3
5 19
5 22
5 25
5 11
5 14
5 18
5 9
6 2
6 15
6 14
6 5
6 3
6 1
6 10
6 4
6 7
6 22
6 21
6 17
6 25
6 19
6 13
6 24
6 16
6 11
6 6
6 20
6 8
6 18
6 9
6 23
6 12
7 24
7 25
7 8
7 15
7 21
7 6
7 7
7 10
7 16
7 4
7 13
7 23
7 12
7 3
7 22
7 2
7 11
7 19
7 9
7 17
7 1
7 14
7 5
7 20
7 18
8 4
8 16
8 7
8 22
8 12
8 9
8 11
8 17
8 18
8 2
8 23
8 3
8 25
8 1
8 13
8 8
8 10
8 14
8 6
8 21
8 15
8 24
8 20
8 19
8 5
9 14
9 3
9 4
9 21
9 2
9 13
9 23
9 9
9 16
9 20
9 19
9 12
9 17
9 10
9 24
9 11
9 8
9 7
9 6
9 22
9 1
9 5
9 18
9 25
9 15
10 13
10 5
10 25
10 15
10 8
10 4
10 21
10 6
10 20
10 18
10 7
10 11
10 19
10 22
10 12
10 1
10 10
10 9
10 17
10 3
10 16
10 2
10 23
10 24
10 14
11 22
11 24
11 11
11 1
11 2
11 21
11 13
11 17
11 18
11 9
11 6
11 19
11 5
11 10
11 25
11 16
11 8
11 15
11 20
11 14
11 12
11 23
11 7
11 3
11 4
12 11
12 17
12 18
12 5
12 20
12 24
12 12
12 25
12 21
12 1
12 2
12 14
12 9
12 7
12 16
12 15
12 6
12 3
12 8
12 22
12 19
12 13
12 4
12 10
12 23
13 23
13 19
13 3
13 18
13 16
13 15
13 25
13 7
13 13
13 8
13 4
13 17
13 1
13 20
13 9
13 11
13 14
13 21
13 10
13 6
13 12
13 22
13 5
13 24
13 2
14 14
14 6
14 16
14 24
14 19
14 25
14 12
14 1
14 17
14 4
14 22
14 20
14 10
14 8
14 5
14 7
14 11
14 2
14 23
14 9
14 21
14 15
14 3
14 13
14 18
15 8
15 13
15 19
15 12
15 18
15 23
15 25
15 6
15 1
15 17
15 20
15 5
15 14
15 15
15 3
15 4
15 7
15 22
15 21
15 24
15 16
15 10
15 11
15 9
15 2
16 19
16 9
16 2
16 21
16 11
16 1
16 15
16 18
16 7
16 14
16 4
16 3
16 10
16 13
16 5
16 8
16 17
16 6
16 12
16 22
16 24
16 25
16 23
16 16
16 20
17 21
17 13
17 2
17 3
17 11
17 5
17 20
17 4
17 19
17 17
17 16
17 24
17 12
17 14
17 8
17 1
17 18
17 22
17 9
17 23
17 15
17 7
17 6
17 10
17 25
18 8
18 21
18 22
18 4
18 10
18 20
18 13
18 25
18 5
18 15
18 3
18 1
18 16
18 9
18 6
18 14
18 24
18 7
18 2
18 11
18 19
18 23
18 12
18 17
18 18
19 11
19 4
19 6
19 17
19 1
19 9
19 12
19 8
19 7
19 15
19 24
19 19
19 3
19 5
19 20
19 14
19 23
19 10
19 2
