   30      2    0.00187800    0.00010000
   85      2    0.00191700    0.00010000
  152      2    0.00215700    0.00010000
   14      2    0.00882200    0.00010000
   43      2    0.01007300    0.00010000
   69      2    0.02000600    0.00010000
   97      2    0.02718900    0.00010000
  123      2    0.02911100    0.00010000
   55      2    0.03573300    0.00010000
  109      2    0.05219200    0.00010000
  164      2    0.05260700    0.00010000
  135      2    0.05309400    0.00010000
  148      2    0.05573500    0.00010000
   11      2    0.06478700    0.00010000
   41      2    0.06766300    0.00010000
   67      2    0.07923100    0.00010000
   25      2    0.09407700    0.00010000
   80      2    0.09603100    0.00010000
   95      2    0.10767700    0.00010000
  147      2    0.10808400    0.00010000
  108      2    0.10824300    0.00010000
  134      2    0.11011300    0.00010000
  121      2    0.11528900    0.00010000
   10      2    0.12563800    0.00010000
   40      2    0.14032800    0.00010000
   53      2    0.14151600    0.00010000
   66      2    0.14692400    0.00010000
   24      2    0.17479500    0.00010000
   79      2    0.17842600    0.00010000
  162      2    0.18918200    0.00010000
   94      2    0.19967500    0.00010000
  107      2    0.20072300    0.00010000
  146      2    0.20082000    0.00010000
  133      2    0.20419200    0.00010000
  120      2    0.21378900    0.00010000
    9      2    0.23343500    0.00010000
   39      2    0.26022200    0.00010000
   52      2    0.26242400    0.00010000
   65      2    0.28492500    0.00010000
   23      2    0.30205000    0.00010000
   78      2    0.30832500    0.00010000
  145      2    0.34702200    0.00010000
  161      2    0.35149900    0.00010000
   93      2    0.38722200    0.00010000
  106      2    0.38925700    0.00010000
  132      2    0.39598200    0.00010000
    8      2    0.40338300    0.00010000
  119      2    0.41459500    0.00010000
   38      2    0.50464100    0.00010000
   51      2    0.50891100    0.00010000
   64      2    0.52938800    0.00010000
   22      2    0.55789300    0.00010000
   76      2    0.58442500    0.00010000
  160      2    0.60740100    0.00010000
  144      2    0.64095700    0.00010000
   92      2    0.71945600    0.00010000
  105      2    0.72323500    0.00010000
  131      2    0.73573200    0.00010000
    6      2    0.76460600    0.00010000
  118      2    0.77031400    0.00010000
   20      2    0.80496500    0.00010000
   75      2    0.82168600    0.00010000
   19      2    0.91166300    0.00010000
   63      2    0.91479800    0.00010000
  142      2    0.92481500    0.00010000
   74      2    0.93060000    0.00010000
   37      2    0.93761800    0.00010000
   50      2    0.94555200    0.00010000
  141      2    1.04739900    0.00010000
    5      2    1.07501600    0.00010000
   18      2    1.14789900    0.00010000
  158      2    1.15132000    0.00010000
   73      2    1.17174400    0.00010000
    4      2    1.21751000    0.00010000
   91      2    1.24324200    0.00010000
  104      2    1.24977200    0.00010000
  130      2    1.27136600    0.00010000
  140      2    1.31880800    0.00010000
  117      2    1.33112500    0.00010000
    3      2    1.53299800    0.00010000
  157      2    1.61872600    0.00010000
   36      2    1.62023200    0.00010000
   49      2    1.63394200    0.00010000
   61      2    1.73398500    0.00010000
  156      2    1.83328800    0.00010000
   90      2    2.29629100    0.00010000
  155      2    2.30834100    0.00010000
  103      2    2.30835300    0.00010000
  129      2    2.34823700    0.00010000
   89      2    2.35654500    0.00010000
  102      2    2.36892300    0.00010000
  128      2    2.40985400    0.00010000
   60      2    2.43793800    0.00010000
  116      2    2.45861400    0.00010000
  115      2    2.52312700    0.00010000
   59      2    2.76108600    0.00010000
   35      2    2.99259800    0.00010000
   48      2    3.01792200    0.00010000
   34      2    3.07112300    0.00010000
   47      2    3.09711100    0.00010000
   88      2    3.31324000    0.00010000
  101      2    3.33064400    0.00010000
  127      2    3.38819200    0.00010000
   58      2    3.47655700    0.00010000
   17      2    3.48726100    0.00010000
  114      2    3.54745100    0.00010000
   72      2    3.55970100    0.00010000
   87      2    3.75241000    0.00010000
  100      2    3.77212100    0.00010000
  126      2    3.83729600    0.00010000
  139      2    4.00647500    0.00010000
  113      2    4.01766500    0.00010000
   33      2    4.31791900    0.00010000
   46      2    4.35445700    0.00010000
    2      2    4.65717700    0.00010000
   86      2    4.72475900    0.00010000
   99      2    4.74957700    0.00010000
  125      2    4.83164100    0.00010000
   32      2    4.89025900    0.00010000
   45      2    4.93164100    0.00010000
